Age_Days,Employed_Days,Credit_Amount,Loan_Annuity,Child_Count,Score_Source,Client_Gender,Car_Owned,House_Own,Client_Education,Client_Income,Default
11794,3814,195871,14440,2,0.24774436431990784,Male,1,1,Graduate,14682,1
9246,3149,241175,13096,3,0.25480808689083334,Female,1,1,Graduate,84831,1
20302,84,298535,17923,2,0.5893190476348273,Male,0,1,Post Graduate,10613,1
20291,5149,65052,7499,0,0.6473805898728622,Male,1,0,Graduate,70391,1
10108,4144,187116,15767,2,0.3479891110431329,Male,0,0,Secondary,92563,1
13942,1168,200943,12337,2,0.7216540886840626,Female,1,1,Post Graduate,71497,1
11125,4164,270375,16819,1,0.6523843639285092,Male,1,0,Secondary,27519,1
10836,3129,463450,16784,1,0.8463024877654004,Female,0,1,Graduate,26202,0
21302,6840,71381,6311,3,0.3182679413009757,Male,0,1,Secondary,30083,0
13368,3645,198346,12452,2,0.7259619857506074,Male,1,1,Post Graduate,53322,0
11102,2526,293234,15574,2,0.2585501634082869,Female,1,1,Graduate,20013,1
19669,2867,306017,19279,3,0.5957046866625282,Female,0,0,Post Graduate,81605,1
11999,3516,395252,16952,4,0.5863265976494021,Female,0,1,Graduate,71763,1
9270,3367,285020,3500,3,0.4718695312527184,Female,0,1,Secondary,37341,0
13106,5797,99892,15718,1,0.791199803367997,Female,1,0,Post Graduate,20819,0
13442,5694,231593,3829,1,0.2030594513502086,Female,0,0,Graduate,46761,1
19314,2194,403645,1047,2,0.5641255813289645,Male,1,0,Graduate,64007,0
10119,3555,264992,3364,1,0.3520074848846312,Male,0,0,Graduate,39173,1
16394,5965,395535,13864,3,0.720449033381503,Male,0,0,Graduate,10056,1
7664,5111,330064,9177,2,0.23014719841426803,Male,0,0,Secondary,62389,0
11558,6752,328846,14347,3,0.7820882817271042,Female,0,1,Secondary,36920,1
10419,445,306216,8931,3,0.786664558694866,Male,1,1,Graduate,72467,1
18050,6364,314038,13841,2,0.7830062086824521,Male,1,0,Secondary,73897,1
9163,3626,343129,12844,4,0.3067979687128689,Male,0,0,Secondary,81532,0
7415,4016,209359,9594,1,0.6412845629927314,Female,1,1,Graduate,43387,1
14384,3875,308771,14418,0,0.21005715142837272,Female,1,0,Secondary,26041,1
15316,5497,175702,3086,0,0.7935738139024398,Male,1,0,Post Graduate,31258,0
9684,3337,123527,11419,0,0.7060826354560343,Female,0,0,Post Graduate,23066,1
20468,6238,196511,12602,1,0.5718076116294768,Male,0,1,Secondary,12613,1
11235,261,440820,12182,4,0.7114140031676319,Female,1,0,Graduate,97293,1
20427,1848,275692,13835,3,0.26602686765624056,Male,0,1,Post Graduate,29219,0
21782,4992,354379,18533,2,0.5700590825237994,Female,0,1,Secondary,79093,1
15042,5190,208731,17446,4,0.4038935442715118,Male,0,1,Secondary,79707,0
12742,4025,337120,4153,0,0.880833624256081,Male,0,0,Graduate,14982,0
9790,2266,285311,10200,1,0.7999825654367312,Female,1,0,Graduate,89068,0
14280,5652,394787,11223,1,0.7132929870837839,Female,1,1,Secondary,92554,1
20624,91,248937,11273,2,0.8536233446748123,Female,0,1,Graduate,62760,0
16434,4222,419775,1751,3,0.4427903131958316,Female,1,0,Post Graduate,66758,0
14961,4175,249378,9849,4,0.8306159292917268,Male,1,1,Post Graduate,58562,1
9024,5943,106697,18084,4,0.42766676247469726,Male,1,0,Secondary,71033,1
17826,3309,120382,17220,4,0.7129577037838071,Male,1,1,Secondary,81273,0
15482,982,328795,11348,3,0.7154918382435143,Male,1,0,Graduate,55670,1
10067,3443,230116,18924,3,0.21284491351786544,Male,0,0,Post Graduate,99865,1
8437,5011,64633,7167,3,0.45274178879473664,Male,1,1,Graduate,28957,0
18019,2533,129164,7364,2,0.21360287068594852,Male,1,1,Secondary,76692,0
11417,693,312713,2983,1,0.8979644123271739,Male,0,0,Secondary,74074,1
10720,4120,379653,15629,0,0.2855377332804666,Female,0,1,Secondary,13868,1
13145,155,173425,17288,3,0.5799676269536765,Male,0,1,Secondary,27151,0
12078,3588,413270,12273,1,0.7533893671338461,Female,1,1,Secondary,18606,0
11206,6775,300220,8648,3,0.3408845215826247,Female,1,0,Secondary,49338,0
10937,1812,439666,8894,0,0.5395368676668308,Female,0,1,Graduate,87011,0
10253,5649,345182,14305,3,0.6252001326448056,Female,1,1,Graduate,55304,0
13229,6062,230160,13925,1,0.3121433280768818,Male,0,1,Graduate,45654,0
17859,5829,254249,19698,2,0.7449888219380769,Female,0,1,Post Graduate,76397,1
19713,5176,255538,11327,0,0.4095355200325557,Male,1,0,Graduate,96834,1
7576,5724,247865,19033,1,0.3477161534371882,Male,0,1,Secondary,64109,1
9299,4114,350282,12411,4,0.5908021225061918,Female,1,0,Graduate,48998,1
8527,1407,471973,7900,4,0.4872195393500565,Male,0,0,Graduate,98203,1
13637,1216,251466,17137,4,0.8442001612454924,Male,0,1,Post Graduate,67369,1
19244,6380,237223,4800,2,0.8160438887387078,Female,0,1,Secondary,91764,0
11035,1410,422884,3478,3,0.5383454643722183,Female,1,0,Post Graduate,96377,0
7995,3497,161174,10967,3,0.4514846423079183,Male,0,1,Post Graduate,15990,1
16801,4372,361416,11158,3,0.42786258714188563,Male,0,1,Post Graduate,88183,1
11452,4840,187980,8054,2,0.38729453615705517,Male,0,0,Graduate,28350,1
15201,551,454060,7059,4,0.581183497598734,Male,1,1,Secondary,13286,0
14770,3394,363599,10959,3,0.7634850233141803,Female,1,1,Secondary,60147,1
18726,1176,118447,13007,2,0.4175296257424904,Female,1,1,Post Graduate,94062,0
19606,4734,255599,9433,2,0.33306586278165706,Female,1,0,Secondary,37620,1
14837,4332,389252,7209,1,0.5328386643283007,Female,1,1,Secondary,10217,1
17803,997,486282,8115,3,0.2483240917583666,Male,0,0,Post Graduate,63098,1
10141,4076,276301,14068,4,0.6908953042907948,Female,0,0,Graduate,98115,1
11508,6198,483220,19640,0,0.5628507864113534,Male,0,0,Post Graduate,54305,0
19051,6099,350477,4368,2,0.5474623655809979,Male,0,1,Post Graduate,55742,0
18890,5555,433363,17128,1,0.4103117656850157,Female,1,1,Graduate,29256,1
16033,2731,395173,3827,0,0.8332714062722157,Male,0,0,Graduate,26416,0
18186,6252,351841,16990,2,0.2633404042946869,Male,1,0,Graduate,29871,1
20166,3937,329778,3487,1,0.808876806220922,Male,1,1,Graduate,33171,1
8388,4052,437664,14347,3,0.46369364169114585,Female,1,1,Post Graduate,96802,0
10663,5303,336705,17277,1,0.8164364611825157,Male,0,0,Graduate,13078,1
7324,5487,461249,2643,2,0.7101330208326686,Male,1,1,Secondary,47630,1
17064,6102,105063,18596,3,0.27291950866342685,Male,0,0,Post Graduate,87654,1
13444,5317,338065,1019,4,0.7820754005565476,Male,1,0,Post Graduate,97393,1
18450,5490,69340,1675,1,0.6775237835896535,Female,0,1,Graduate,87746,1
12968,372,112781,17992,0,0.22261133904074393,Female,0,1,Graduate,90567,0
11536,7116,327045,17445,3,0.29359187747676896,Male,1,1,Secondary,47062,1
17259,5616,60638,10457,3,0.6449396390849866,Male,1,0,Graduate,90306,1
20235,2248,481812,2154,4,0.6638203520161994,Male,0,1,Post Graduate,46748,1
15368,848,267986,10820,1,0.7226560029863165,Female,0,1,Graduate,47151,1
9535,2556,356468,10818,0,0.7041717805424874,Female,1,0,Secondary,61176,0
14595,5441,400500,4716,4,0.6616639682689684,Male,1,0,Post Graduate,54689,0
15692,2322,271668,6242,1,0.7363672312224958,Male,1,1,Post Graduate,49630,0
18690,6354,344786,6022,0,0.602559994124661,Female,0,1,Graduate,28998,1
15748,503,75378,18826,0,0.3825539698671184,Male,1,0,Secondary,76346,0
11047,3189,363011,2653,2,0.8386636296115026,Female,0,0,Secondary,20647,1
20134,702,385830,3502,0,0.21274982165238457,Male,1,1,Graduate,88740,1
17733,3625,355019,17665,1,0.45659320391004315,Male,1,1,Post Graduate,16033,0
10475,6185,168171,15086,4,0.7102092051680142,Male,1,0,Post Graduate,90781,1
19098,314,412205,4403,4,0.499009228804772,Male,0,1,Post Graduate,36361,1
18828,6931,264801,2235,2,0.21738408523601002,Female,0,0,Graduate,76360,0
12197,2376,114377,14149,1,0.24618663218134923,Female,0,0,Post Graduate,44495,0
12337,1040,310339,15396,0,0.654046158396802,Female,0,1,Post Graduate,28616,1
14727,4378,104691,15430,2,0.8754052195837096,Male,1,1,Graduate,15680,0
15905,2990,361207,18169,3,0.5863045450841493,Male,1,0,Post Graduate,82281,0
9314,257,141782,14864,1,0.5547304726166383,Female,1,0,Graduate,17605,0
8681,574,309896,16506,2,0.4228276491393871,Female,0,0,Secondary,43530,1
8398,4669,128343,12509,4,0.37968347170624417,Male,0,1,Secondary,90348,0
10726,6755,395215,4194,2,0.21468948722939932,Female,1,0,Graduate,47329,0
10955,5138,448708,5789,3,0.3910684073483298,Male,1,0,Graduate,13305,0
15238,1552,171399,11638,1,0.5143773086056767,Female,0,0,Graduate,50538,0
16401,6980,81357,6350,2,0.33856484813426513,Male,0,1,Post Graduate,41394,1
7487,4518,344458,1533,0,0.26114359193700043,Male,0,0,Post Graduate,64044,1
19536,5585,491913,4663,1,0.7024095070782217,Female,0,1,Graduate,19733,0
19248,5492,120283,1129,2,0.826234188347647,Female,1,1,Graduate,18612,1
17507,757,109567,13563,2,0.8557404487809599,Male,0,0,Post Graduate,73866,1
12709,2810,359150,2858,1,0.6325991099478925,Male,1,0,Post Graduate,14436,0
9392,1104,287778,16735,4,0.23694220781949726,Female,1,0,Graduate,36559,1
19136,5670,191758,13342,0,0.7186038409732414,Male,1,1,Post Graduate,83850,1
9430,6567,480665,4649,1,0.2770667136833205,Female,0,0,Post Graduate,51393,1
12542,4524,111606,11978,0,0.6688236823814767,Male,1,1,Secondary,26335,0
15849,3459,331035,5860,0,0.745556085023513,Female,1,1,Graduate,32715,0
12947,6117,495331,10412,1,0.7081052975785309,Male,1,1,Graduate,14165,0
12485,3992,151732,9833,2,0.8663186640327913,Male,0,1,Post Graduate,61790,1
13076,203,241791,15135,4,0.7167023991271728,Male,1,1,Secondary,63029,0
17914,6339,479939,1723,0,0.6852468445872659,Male,1,1,Graduate,90308,1
19749,2775,342021,1737,0,0.3832202205281717,Male,1,0,Graduate,27999,1
15213,2332,299465,14879,2,0.8473380805051312,Male,0,0,Post Graduate,25505,1
14847,1992,274589,2299,1,0.3256807095559168,Male,0,1,Graduate,32388,0
15123,2243,64026,1339,4,0.8334276280311885,Female,1,1,Post Graduate,56461,1
14655,306,332566,1152,0,0.4188637803421372,Female,1,0,Secondary,90051,0
13765,1687,452460,10613,0,0.29111451571436814,Male,0,0,Secondary,43890,1
20037,4109,345625,14755,1,0.7786781190898195,Female,0,0,Graduate,63517,1
8797,1860,401324,16982,2,0.2017468175205804,Female,0,0,Post Graduate,49857,0
20624,1961,159384,1426,3,0.7824618223765814,Male,1,1,Secondary,97133,0
21819,5176,302771,10327,2,0.3836182894321831,Female,0,0,Graduate,89639,0
17650,722,108031,19756,0,0.8193048909289349,Male,0,1,Graduate,92578,1
21538,779,451737,12521,0,0.6840354275691054,Female,0,1,Graduate,58149,0
9855,5329,444962,18333,4,0.666328332995413,Female,0,0,Post Graduate,24337,0
12709,528,395271,2373,2,0.4557236942153904,Female,1,0,Post Graduate,37683,1
17834,4893,404398,8082,3,0.2415820817235397,Male,0,1,Secondary,73269,1
10251,343,118232,10893,4,0.7810511687439041,Female,1,1,Post Graduate,82754,0
8538,3786,193084,19866,3,0.3196326566235696,Male,0,1,Post Graduate,89330,0
16465,3682,392368,8593,4,0.46058104932632654,Male,1,1,Graduate,67360,1
12027,5398,466673,10495,2,0.6202482798563572,Female,1,0,Graduate,60764,0
11265,208,286503,17754,0,0.5375776169924351,Male,1,0,Secondary,15397,0
12986,4736,342104,8837,3,0.33906244461992263,Male,1,0,Graduate,74949,1
16542,3406,137695,12172,2,0.2984314498175987,Female,0,0,Graduate,55031,0
11001,1311,180066,19680,3,0.28627239057520343,Male,1,0,Graduate,78269,0
10080,2299,188982,11317,2,0.8041055170494407,Female,1,1,Post Graduate,34838,0
14698,3336,314837,11934,4,0.22209168434293355,Female,1,1,Graduate,32425,0
8888,6414,165313,19748,2,0.8839099817199261,Male,1,0,Secondary,49119,1
19370,1947,459074,6230,4,0.33897008326978983,Female,1,0,Secondary,61664,0
9668,919,78810,14645,0,0.2772256078153547,Female,0,1,Graduate,43125,0
13089,5819,70092,9954,4,0.6038801583437565,Male,1,1,Graduate,17311,1
7736,2044,491916,13254,1,0.25599017055848766,Male,1,0,Secondary,45169,1
10128,418,108105,18388,0,0.6217172842145164,Male,1,0,Post Graduate,44042,0
8856,1749,211577,8057,2,0.7954386513695293,Male,1,1,Graduate,43756,1
14870,2842,254300,4755,2,0.2335286150271974,Female,1,0,Secondary,91140,0
20664,5484,340699,3846,1,0.7599080231699809,Female,0,0,Post Graduate,26401,0
19350,1099,121934,3964,2,0.4761342086874831,Female,0,1,Secondary,60890,1
14780,3392,122788,9878,0,0.311643443681847,Female,0,1,Post Graduate,16628,0
16796,2772,389401,13648,0,0.32326753618722137,Female,1,1,Secondary,80657,0
21666,2480,330083,3755,4,0.8431351805859584,Male,1,0,Secondary,60065,1
17876,6252,455041,7473,3,0.27742402635846514,Female,0,1,Post Graduate,51525,1
7482,6784,205223,15554,2,0.8067479509809599,Female,1,0,Graduate,42398,1
14490,1545,178068,2693,1,0.5809712346885302,Female,0,1,Secondary,44239,1
13987,1070,50036,12084,0,0.22733932517150737,Female,1,0,Graduate,78699,0
12865,6522,406092,13003,0,0.5251333020021368,Male,1,0,Secondary,58647,1
14541,1850,395851,18068,0,0.7722146601334103,Male,1,1,Post Graduate,31755,0
14951,5215,89051,3919,3,0.7083419513473703,Male,0,0,Graduate,59069,0
12875,5053,130738,4756,3,0.5421476923793025,Female,0,0,Post Graduate,20601,1
8889,4198,385740,4283,2,0.8020349157873519,Female,0,1,Post Graduate,14017,1
17079,2939,110071,5691,1,0.2842553332461608,Female,0,0,Graduate,78145,0
16151,6997,180613,8350,3,0.8369587373746581,Male,0,1,Graduate,42850,0
7459,5265,123601,18540,4,0.792508845938344,Female,0,0,Graduate,56787,1
19445,1903,79873,4061,3,0.6957937779600651,Male,1,1,Post Graduate,52010,1
13855,7194,217720,6919,0,0.7725214194901244,Female,0,1,Post Graduate,81244,1
16503,5851,121468,18676,1,0.5806708547898662,Male,0,0,Post Graduate,17973,1
15544,6673,338614,11076,2,0.6726137003683668,Male,0,1,Graduate,39913,0
20633,678,246201,10752,3,0.5924186494954452,Female,0,1,Secondary,23356,1
20641,6064,58328,17012,0,0.4487999713555645,Female,1,0,Graduate,61893,1
14146,988,187405,10175,4,0.5982025581528243,Male,0,1,Secondary,76333,0
9607,5201,301519,8902,4,0.380225732772348,Male,0,1,Post Graduate,41582,1
8528,2475,171173,3067,2,0.5081954195885496,Male,0,1,Secondary,31135,1
14526,1607,96638,2979,2,0.3965427850821702,Male,0,1,Graduate,59914,0
12890,2869,323412,19120,3,0.2860214526229723,Male,1,0,Graduate,51577,1
14219,1502,251675,19302,2,0.4253032994729343,Female,1,1,Graduate,87608,1
12885,1789,163920,1700,0,0.7963910527293394,Male,1,1,Secondary,22624,1
16527,5281,422523,5046,0,0.466756539449614,Female,0,1,Graduate,30247,1
19194,5027,460261,3073,0,0.7236025542782083,Female,0,0,Secondary,25507,1
13346,1425,221813,12945,3,0.3226384979667129,Female,0,0,Post Graduate,75025,0
19537,5157,485986,17778,3,0.49709341141734914,Female,1,1,Secondary,27151,1
12245,6074,57887,4048,2,0.2803992485346236,Female,1,1,Post Graduate,42315,1
15227,6654,278978,1522,3,0.2970347443572428,Male,0,0,Secondary,41104,0
19941,2440,74918,12101,0,0.6322054659230484,Female,0,1,Post Graduate,97521,0
20686,2042,347641,9741,1,0.6252372722143078,Male,0,1,Graduate,40298,0
14316,6856,405706,18852,0,0.3493603351484036,Female,1,1,Secondary,45953,1
21327,6637,242081,13674,1,0.532096236002159,Male,0,1,Post Graduate,68364,1
15058,1278,324073,18805,2,0.8043143168845635,Female,1,0,Graduate,66581,1
21052,5298,152201,1285,4,0.321941056073538,Male,1,0,Graduate,70837,0
12386,2594,260171,12957,3,0.2134473731514604,Male,1,0,Post Graduate,27461,0
16756,4689,428710,8108,3,0.6563965984645006,Male,1,0,Post Graduate,54219,1
14461,2436,340690,15990,0,0.23744874566207952,Female,0,0,Secondary,87338,1
9184,5517,259496,18829,0,0.8859581670007122,Male,1,1,Post Graduate,23501,1
9109,3803,218410,6837,1,0.6267341986592168,Female,0,0,Post Graduate,21070,1
10467,2205,477499,16032,3,0.5292774469907806,Female,1,1,Graduate,11626,0
19289,1027,132494,2466,2,0.5009947780170148,Male,0,0,Post Graduate,87346,1
17833,6310,265859,10106,0,0.601149460961852,Female,1,1,Post Graduate,74569,1
13652,3539,358710,9479,3,0.26343710570415046,Female,1,0,Post Graduate,49414,0
18906,5055,397608,11280,4,0.8510133411736469,Female,1,0,Graduate,38860,1
20699,6552,283853,6932,1,0.6379494479863144,Female,0,1,Graduate,40460,1
16309,3483,178279,10996,0,0.32878494832763616,Male,1,1,Graduate,69970,1
21387,2241,131991,2178,0,0.593806737635264,Female,1,1,Graduate,64584,0
13356,6378,404824,3551,2,0.29327955408310813,Male,1,0,Secondary,74286,1
9737,2765,340157,17025,0,0.21228690229081848,Female,1,0,Graduate,80309,1
13768,1173,102132,10780,3,0.6413618896497986,Male,0,1,Graduate,47812,1
16380,3230,305069,11148,3,0.6539383393090894,Male,0,0,Secondary,55977,1
13251,3350,209156,10967,3,0.6085876079623909,Female,0,1,Secondary,52088,1
12576,4911,419999,5862,4,0.3284382430520162,Female,0,0,Secondary,21630,0
16159,403,202215,10179,4,0.6224009009463369,Female,1,1,Post Graduate,52075,1
15118,4988,141627,6855,0,0.23955765864716388,Female,1,1,Graduate,72244,1
12028,2725,172772,18587,4,0.6264668489003455,Female,1,0,Post Graduate,20100,0
9924,3382,457395,2119,4,0.5878119133753332,Male,0,1,Secondary,75242,1
13038,4163,279415,4975,2,0.6586783815873696,Male,1,0,Secondary,39103,1
11532,87,191294,13919,4,0.8268329240266756,Male,0,0,Secondary,44096,0
21534,6360,309013,10602,1,0.7952506736676757,Female,0,0,Secondary,79659,1
13093,6144,376212,13695,1,0.886457934093777,Female,0,1,Post Graduate,87766,0
11823,1158,467165,2292,1,0.8833687230556024,Female,1,1,Secondary,21807,1
12871,5816,66116,10386,0,0.7406237853616269,Male,1,1,Graduate,66723,0
16310,5470,232124,11140,3,0.8694937355244097,Female,1,0,Graduate,44951,0
17680,6283,101369,19601,2,0.8070987201223783,Male,0,0,Graduate,25427,1
16598,6761,229889,12772,0,0.709307714926481,Male,1,1,Post Graduate,10153,1
9524,6276,415244,7590,3,0.25276897825062866,Female,1,0,Secondary,64734,1
15689,5739,283982,14977,2,0.23433492178892146,Male,0,0,Post Graduate,73813,0
18163,4273,264275,18401,2,0.7863196972540392,Male,1,0,Graduate,76351,1
13391,2857,255383,6176,2,0.5427591005101888,Male,1,1,Secondary,11119,0
18984,1381,341799,13399,1,0.7702246790624445,Female,0,1,Post Graduate,70612,0
17940,6523,238874,7647,1,0.4190427894586536,Male,0,1,Secondary,94075,1
15962,5003,97632,7015,1,0.47835490082610893,Female,1,0,Secondary,47933,1
13661,6801,457409,16845,2,0.6901307047083522,Female,0,0,Post Graduate,76745,1
9248,6593,261284,19473,2,0.8407287158524652,Male,1,1,Graduate,73810,0
20516,4681,211848,3056,1,0.2614330321352202,Female,1,1,Post Graduate,98348,1
19391,6606,486441,13176,2,0.8030347012442243,Male,0,1,Post Graduate,90521,1
17502,5085,241082,11003,1,0.7551089074155557,Female,0,0,Graduate,40022,1
19292,5227,263807,14747,1,0.42087748951089826,Female,0,1,Post Graduate,37372,1
14394,6265,246523,4114,1,0.44865162989209173,Female,0,1,Secondary,88101,1
20493,2064,229884,14442,3,0.23252303405533675,Female,1,1,Graduate,37235,0
13618,5315,331039,8383,2,0.2110184277817026,Female,0,0,Post Graduate,76573,0
19610,2374,464425,2629,0,0.5339042884504104,Female,0,1,Secondary,78869,0
11096,317,285892,18927,1,0.26687775184811735,Female,0,0,Graduate,92333,1
19480,6952,263408,19288,0,0.3358012700906491,Male,0,1,Post Graduate,38718,0
7534,1502,292718,18820,3,0.7927370396686644,Male,1,0,Graduate,83440,1
20712,6130,242879,4317,2,0.5997198738753167,Male,0,1,Secondary,92575,0
16420,2042,73086,12251,1,0.6435427060862793,Female,0,1,Secondary,25555,1
10907,4598,135637,5116,1,0.33123553158234403,Male,1,0,Graduate,82993,0
15343,2022,208279,10623,1,0.7800632631180937,Female,0,1,Secondary,41488,1
7822,118,419478,7123,0,0.8075858407078234,Female,1,1,Secondary,28863,1
13204,709,201969,4061,3,0.5663293155991304,Female,1,1,Graduate,32305,1
19015,3557,113083,9089,2,0.8387904403150619,Female,1,1,Graduate,46374,1
20018,4140,145028,4731,3,0.7913800374682072,Female,1,0,Post Graduate,15203,0
12188,4409,379101,7327,1,0.7119269236721066,Female,0,0,Post Graduate,71182,1
17121,3250,147551,17361,3,0.71385314098554,Female,1,0,Graduate,41767,1
13132,417,390650,16907,0,0.2737754317656043,Female,0,0,Secondary,47772,0
20120,2603,188355,3046,4,0.389585226386966,Male,1,0,Secondary,65620,0
14422,3854,144024,12332,4,0.24679305387237324,Female,1,0,Graduate,26699,1
13142,1101,393625,6064,2,0.20607684645841606,Male,0,0,Graduate,42293,0
21263,4421,312399,10445,2,0.3108166719687371,Male,0,0,Graduate,97983,1
8616,3428,257627,1722,3,0.816341027852858,Female,1,1,Secondary,32425,0
18349,5535,65487,14289,2,0.3679118413252361,Male,0,1,Post Graduate,94181,1
20500,6082,69346,16210,0,0.8791077738142052,Female,1,0,Post Graduate,92764,1
8424,6658,347194,8564,1,0.6181036996928443,Male,0,0,Secondary,44282,1
12921,2261,320888,9275,1,0.36608094134428326,Female,1,0,Post Graduate,97043,1
